,Year,Round,Seed 1,Seed 2,Team 1,Team 2,Offense 1,Offense 2,Defense 1,Defense 2,Win Pct 1,Win Pct 2,3P 1,3P 2,Streak 1,Streak 2,Score 1,Score 2,Winner
40,2023,R2,16,9,Fairleigh Dickinson,Florida Atlantic,77.8,78.8,74.9,65,55.9,91.2,34.6,37.2,70,78,Florida Atlantic
41,2023,R2,5,4,Duke,Tennessee,72.5,71.8,63.9,58.0,76.5,69.7,33.6,32.9,52,65,Tennessee
42,2023,R2,6,3,Kentucky,Kansas State,75.1,75.5,68,69,65.6,71.9,35.4,34,69,75,Kansas State
43,2023,R2,7,2,Michigan State,Marquette,70.2,73,67.4,66.6,61.3,69.7,39.5,34.8,69,60,Michigan State
44,2023,R2,1,9,Houston,Auburn,75,72.7,56.5,67.1,91.2,62.5,34.5,31.4,81,64,Houston
45,2023,R2,5,4,Miami (FL),Indiana,79.4,75,72.1,68.5,78.1,66.7,36.8,37,85,69,Miami (FL)
46,2023,R2,11,3,Pittsburgh,Xavier,76.1,81.4,70.5,74.1,66.7,73.5,36,39.5,73,84,Xavier
47,2023,R2,10,2,Penn State,Texas,72.3,77.9,68.4,67.4,62.9,76.5,38.5,33.9,66,71,Texas
48,2023,R2,1,8,Kansas,Arkansas,74.9,74.4,67.9,67.4,79.4,60.6,34.4,31.7,71,72,Arkansas
49,2023,R2,5,4,Saint Mary’s,UConn,71.4,78.5,60.1,65,78.8,75.8,37.2,35.7,55,70,UConn
50,2023,R2,6,3,TCU,Gonzaga,75.2,87.5,67.9,72.9,63.6,84.8,30.6,38.7,81,84,Gonzaga
51,2023,R2,7,2,Northwestern,UCLA,67.7,73.9,62.5,60.3,65.6,85.3,32.1,34.7,63,68,UCLA
52,2023,Sweet 16,1,5,Alabama,San Diego State,82.2,72.1,68.5,63.6,85.3,81.8,33.8,35.3,64,71,San Diego State
53,2023,Sweet 16,6,15,Creighton,Princeton,76.6,76,68.5,68.6,63.6,72.4,36,34.4,86,75,Creighton
54,2023,Sweet 16,9,4,Florida Atlantic,Tennessee,78.8,71.8,65,58.0,91.2,69.7,37.2,32.9,62,55,Florida Atlantic
55,2023,Sweet 16,3,7,Kansas State,Michigan State,75.5,70.2,69,67.4,71.9,61.3,34,39.5,98,93,Kansas State
56,2023,Sweet 16,1,5,Houston,Miami (FL),75,79.4,56.5,72.1,91.2,78.1,34.5,36.8,75,89,Miami (FL)
57,2023,Sweet 16,3,2,Xavier,Texas,81.4,77.9,74.1,67.4,73.5,76.5,39.5,33.9,71,83,Texas
58,2023,Sweet 16,8,4,Arkansas,UConn,74.4,78.5,67.4,65,60.6,75.8,31.7,35.7,65,88,UConn
59,2023,Sweet 16,3,2,Gonzaga,UCLA,87.5,73.9,72.9,60.3,84.8,85.3,38.7,34.7,79,76,Gonzaga
60,2023,Elite 8,5,6,San Diego State,Creighton,72.1,76.6,63.6,68.5,81.8,63.6,35.3,36,57,56,San Diego State
61,2023,Elite 8,9,3,Florida Atlantic,Kansas State,78.8,75.5,65,69,91.2,71.9,37.2,34,79,76,Florida Atlantic
62,2023,Elite 8,5,2,Miami (FL),Texas,79.4,77.9,72.1,67.4,78.1,76.5,36.8,33.9,88,81,Miami (FL)
63,2023,Elite 8,4,3,UConn,Gonzaga,78.5,87.5,65,72.9,75.8,84.8,35.7,38.7,82,54,UConn
64,2023,Final 4,5,9,San Diego State,Florida Atlantic,72.1,78.8,63.6,65,81.8,91.2,35.3,37.2,72,71,San Diego State
65,2023,Final 4,5,4,Miami (FL),UConn,79.4,78.5,72.1,65,78.1,75.8,36.8,35.7,59,72,UConn
66,2023,Championship,5,4,San Diego State,UConn,72.1,78.5,63.6,65,81.8,75.8,35.3,35.7,59,76,UConn
67,2022,First Four,16,16,Texas Southern,Texas A&M-CC,69.2,76.9,65.5,69.9,60,67.6,31.6,33.5,76,67,Texas Southern
68,2022,First Four,12,12,Wyoming,Indiana,73,71.5,65.5,65.9,75.8,60.6,34.3,33.9,58,66,Indiana
69,2022,First Four,16,16,Wright State,Bryant,75.5,77.9,71.1,72.7,61.8,71,32.9,30.8,93,82,Wright State
70,2022,First Four,11,11,Rutgers,Notre Dame,67.9,72.5,65.8,66.8,58.1,68.8,33.6,38,87,89,Notre Dame
71,2022,R1,1,16,Gonzaga,Georgia State,87.8,70.6,65.3,64.8,89.7,64.3,37.9,32.9,93,72,Gonzaga
72,2022,R1,8,9,Boise State,Memphis,68.7,75.4,60.8,68.4,79.4,67.7,34.8,35.9,53,64,Memphis
73,2022,R1,5,12,UConn,New Mexico State,75.2,73.3,65.2,65,71.9,81.2,35.3,32.7,63,70,New Mexico State
74,2022,R1,4,13,Arkansas,Vermont,76.9,74.9,68.5,60.3,75.8,84.8,30.7,36.4,75,71,Arkansas
75,2022,R1,6,11,Alabama,Notre Dame,80,72.5,76.4,66.8,59.4,68.8,30.8,38,64,78,Notre Dame
76,2022,R1,3,14,Texas Tech,Montana State,71.7,77,60.3,68.5,73.5,79.4,31.4,36.9,97,62,Texas Tech
77,2022,R1,7,10,Michigan State,Davidson,72.1,75.6,68.4,65.8,64.7,81.8,37.8,38.6,74,73,Michigan State
78,2022,R1,2,15,Duke,CSU Fullerton,80.2,70.3,67.1,66.2,82.4,67.7,36.8,33,78,61,Duke
79,2022,R1,1,16,Baylor,Norfolk State,76.5,75.1,63.6,63.7,81.2,80,34.6,34.8,85,49,Baylor
80,2022,R1,8,9,North Carolina,Marquette,77.5,74.4,71.7,70.9,72.7,61.3,36.2,34.7,95,63,North Carolina
81,2022,R1,5,12,Saint Mary's ,Indiana,69.8,71.5,60.5,65.9,78.1,60.6,35,33.9,82,53,Saint Mary's
82,2022,R1,4,13,UCLA,Akron,76.4,71.2,64.8,62.8,78.1,72.7,35.1,35.7,57,53,UCLA
83,2022,R1,6,11,Texas,Virginia Tech,68.3,70.7,59.6,62.3,65.6,65.7,32.3,39.3,81,73,Texas
84,2022,R1,3,14,Purdue,Yale,79.8,72.3,68.8,68.8,79.4,63.3,39.1,33,78,56,Purdue
85,2022,R1,7,10,Murray State,San Francisco,79.3,77.1,62.3,67,93.8,72.7,35.3,35.4,92,87,Murray State
86,2022,R1,2,15,Kentucky,Saint Peter's,79.5,66.9,66,61.8,78.8,63.3,34.9,35.3,79,85,Saint Peter's 
87,2022,R1,1,16,Arizona,Wright State,84.6,75.5,67.5,71.1,91.2,61.8,35.4,32.9,87,70,Arizona
